id,amount,customer_id,isUnauthorizedOverdraft,nameDest,nameOrig,newBalanceDest,newBalanceOrig,oldBalanceDest,oldBalanceOrig,step,type,diffOrig,diffDest,firstname,lastname,email,address,country,last_country_logged,creation_date,last_activity_date,age_group,is_fraud,countryOrig,countryOrig_name,countryLongOrig_long,countryLatOrig_lat,countryDest,countryDest_name,countryLongDest_long,countryLatDest_lat
e6c7f29f-cf08-4ce4-9e77-a959e21924ac,2829.95,2fc5583b-3d0a-4e26-9d81-9d87e67dbd99,0,M9196520099,C9394917383,1831361.7,3343550.74,1828531.75,3346380.69,574,PAYMENT,-2829.9499999997206,2829.949999999953,Frederick,Martin,dixonrachel@davis-hutchinson.com,"462 Lin Dale Apt. 102
Shermanhaven, LA 71960",SWZ,SWZ,2024-06-21 09:45:34,2024-09-30 04:25:15,2,False,PER,Peru,-76.0,-10.0,PER,Peru,-76.0,-10.0
16213de5-7477-414c-bb16-d3b73e53bfc3,17044.5,35caf464-ba00-4810-80e7-09f4510414a2,0,C3448615966,C5635451157,4499686.7,2401727.89,4482642.2,2418772.39,135,TRANSFER,-17044.5,17044.5,Brandon,Williams,mrose@aguilar.biz,"3751 Jackie Unions
New Garrett, OH 59969",MRT,MRT,2024-02-13 09:45:34,2024-09-30 09:51:28,5,False,KHM,Cambodia,105.0,13.0,NGA,Nigeria,8.0,10.0
28d77a4f-b529-4f35-bc49-48ced770ad9a,47076.37,9dbd8b7a-e4b2-4f55-a3f2-3802bac96f44,0,M8045402913,C8055709454,1297554.07,2800932.45,1297554.07,2753856.08,380,CASH_IN,47076.37000000011,0.0,Michael,Reed,aarondaniels@howard.org,"PSC 8662, Box 4261
APO AA 79563",ROU,ROU,2024-06-16 09:45:34,2024-09-29 23:24:32,7,False,PER,Peru,-76.0,-10.0,RUS,Russian Federation,100.0,60.0
edcf56cf-5d35-4efc-b9ed-ee91bd334801,2807.87,a7a15029-6e90-4597-8c36-a75e99cd0178,0,M4169209573,C1350680007,1754042.57,2980686.41,1751234.7,2983494.28,548,PAYMENT,-2807.869999999646,2807.870000000112,Robert,Butler,robinclayton@casey-huang.org,"69994 Johnson Square
Lake Juantown, WV 53792",NIC,NIC,2024-07-12 09:45:34,2024-09-30 09:19:40,3,False,CAN,Canada,-95.0,60.0,RUS,Russian Federation,100.0,60.0
91b69805-0387-479c-86cc-b69346c0b523,252583.37,b5261512-912f-4a2e-b061-a40ce9a38d4e,0,M2925698528,C0010500389,417638.76,2986342.94,417638.76,3238926.31,163,CASH_OUT,-252583.3700000001,0.0,John,Allen,jacobshort@lopez-koch.com,"8638 James Curve
West Michelle, AZ 02449",DMA,DMA,2024-08-14 09:45:34,2024-09-29 11:20:32,5,False,QAT,Qatar,51.25,25.5,PAN,Panama,-80.0,9.0
5e9aa76e-20f4-4f1e-8cf9-c5d584b7f195,13431.66,ab1d89ee-b5c1-4614-aca6-fd3dd313fa2e,0,M5669403292,C2961067495,140973.75,3880652.63,127542.09,3894084.29,27,PAYMENT,-13431.660000000147,13431.660000000003,Leah,Pratt,youngmark@garrett.com,"322 Erika Streets
Leestad, ID 60855",MDA,MDA,2023-09-19 09:45:34,2024-09-29 19:47:05,0,False,KHM,Cambodia,105.0,13.0,RUS,Russian Federation,100.0,60.0
2bd589a5-827d-4a06-8cc1-a2eca5406eb7,56089.07,7b3be229-10e2-4f3a-8702-356b707f9d00,0,M9318453319,C1126038096,1861856.88,2969171.06,1861856.88,2913081.99,517,CASH_IN,56089.06999999983,0.0,Holly,Lyons,bvega@barber.com,"6653 Stone Heights
Port Taylor, DC 33802",ZWE,ZWE,2023-12-14 09:45:34,2024-09-30 04:59:53,1,False,CAN,Canada,-95.0,60.0,REU,Réunion,55.6,-21.1
c214fa40-180e-43ff-9336-723112e04fc1,238577.87,27c3d278-1e11-4cbf-bd3e-a9d53fe2a92e,0,M2604386776,C1813004679,0.0,1407898.6,0.0,1169320.73,7,CASH_IN,238577.8700000001,0.0,Michelle,Camacho,monica41@ramsey-sanchez.org,"970 Lindsey Plaza
Alexanderchester, NH 49884",ISR,ISR,2024-04-13 09:45:34,2024-09-30 09:28:35,4,False,PSE,"Palestinian Territory, Occupied",35.25,32.0,RUS,Russian Federation,100.0,60.0
5772ffad-d8d3-4d3a-9e5c-db64b1f76f7c,109573.4,5e1427e5-a157-49f6-a3e6-6b5443cd54f8,0,M4218190122,C0806609005,1400644.88,2904901.85,1400644.88,2795328.45,385,CASH_IN,109573.3999999999,0.0,Kara,Curry,foxjustin@bradford-alvarez.net,"643 Bell Gateway
Deborahfort, MO 81358",ZAF,ZAF,2023-09-11 09:45:34,2024-09-30 13:29:15,2,False,ITA,Italy,12.8333,42.8333,REU,Réunion,55.6,-21.1
53f42a60-90ef-4f53-b473-0948e41fd273,53218.27,1bf2deeb-02b9-467b-931e-ba9fad19dfc4,0,M5534954206,C4063352142,1675783.68,2925543.12,1675783.68,2978761.39,517,CASH_OUT,-53218.27000000002,0.0,Lindsey,Stokes,alvarezsherry@wallace.info,"749 Roger Locks Suite 684
South Adrienne, VI 90743",ZMB,ZMB,2024-05-31 09:45:34,2024-09-30 00:16:40,9,False,PSE,"Palestinian Territory, Occupied",35.25,32.0,BRA,Brazil,-55.0,-10.0
af4885e7-6b9a-40e3-b3ee-7b6d7ec19ab4,276102.29,6e68744d-9b67-411f-81f3-e37a05210f50,0,M1997747348,C4249973885,680016.29,3382101.61,680016.29,3105999.31,236,CASH_IN,276102.2999999998,0.0,Lisa,Cabrera,brett27@hendrix.com,"USS Tyler
FPO AE 49723",DEU,DEU,2024-07-24 09:45:34,2024-09-30 12:32:23,5,False,RUS,Russian Federation,100.0,60.0,BRA,Brazil,-55.0,-10.0
70828563-1b29-4369-a754-904a8395a741,400000.0,597a715b-50fa-4441-bb13-45f24362f391,0,CC2763264650,CC3116736755,400000.0,900221.95,0.0,1300221.95,390,TRANSFER,-400000.0,400000.0,Jonathan,Scott,jessica82@mitchell.com,"553 James Fork Suite 946
West Nicoleberg, AS 11135",POL,POL,2023-09-29 09:45:34,2024-09-29 21:37:39,0,True,FRA,France,2.0,46.0,NGA,Nigeria,8.0,10.0
eec7c6e1-c2d5-44fc-a897-ab2429fcd3be,186014.49,b0fce443-f233-47c1-b4af-03fed6d1b6f8,0,M5765463357,C8410606020,27475.54,4249695.01,27475.54,4063680.51,11,CASH_IN,186014.5,0.0,Caroline,Greene,rhonda96@olson.biz,"5003 Johnson Ways Suite 896
South Johnberg, IL 36083",BHS,BHS,2023-11-08 09:45:34,2024-09-30 04:01:22,4,False,PER,Peru,-76.0,-10.0,PAN,Panama,-80.0,9.0
79be4ecd-5b94-4c4c-bda3-652e2ab64565,225231.41,a2333473-7523-4fc9-8042-d4069771ade1,0,M2816944055,C7984903916,951548.72,2797504.3,951548.72,2572272.89,354,CASH_IN,225231.40999999968,0.0,Sarah,Conrad,walterknight@mckenzie.biz,"1787 White Avenue
South Kariside, MN 40051",IND,IND,2023-06-16 09:45:34,2024-09-30 10:07:15,8,False,NGA,Nigeria,8.0,10.0,RUS,Russian Federation,100.0,60.0
10419f5b-2f4d-449d-8d56-6515e09d9d44,2465.12,bfb4c5ec-e355-48cf-a0ab-47c3a82757f6,0,M9751585315,C1228575923,616062.07,2522213.12,613596.94,2524678.24,188,PAYMENT,-2465.120000000112,2465.1300000000047,Grace,Mcdaniel,xjohnson@miller.com,"994 Kimberly Inlet
West Miguelport, NJ 90848",WSM,WSM,2024-02-14 09:45:34,2024-09-30 04:41:28,6,False,FRA,France,2.0,46.0,ESP,Spain,-4.0,40.0
4235cc27-c205-4c39-b4f4-f3c2f6506b7c,55715.66,c4325527-b5b7-4055-b6e9-fc2ac9f6b7ac,0,M6535534843,C3129011697,1438095.22,3635525.6,1438095.22,3579809.94,452,CASH_IN,55715.66000000015,0.0,Monica,Savage,dnorman@oconnor-hines.biz,"3596 Stanley Forks
Floresstad, NE 80224",ERI,ERI,2024-04-24 09:45:34,2024-09-30 17:20:25,3,False,TUR,Turkey,35.0,39.0,REU,Réunion,55.6,-21.1
c55eee94-5aec-4912-a2a0-d3918a66677f,28196.03,dc691f82-54a9-42d0-b794-9bcfd9219c8d,0,M2748231123,C4713089219,789926.23,1459792.9,789926.23,1431596.87,283,CASH_IN,28196.029999999795,0.0,Stephanie,Crane,ppayne@patterson-macias.com,"448 Kelly Circles
Travisside, TN 71703",KAZ,KAZ,2024-01-30 09:45:34,2024-09-29 22:11:17,0,False,FRA,France,2.0,46.0,KHM,Cambodia,105.0,13.0
865d27bb-a001-4a5a-8b08-799e61a65de9,131779.91,ebbd8b8e-7470-4070-bb7a-4eaf0a90e775,0,M2573618691,C7886970851,870265.6,2752167.95,870265.6,2883947.86,290,CASH_OUT,-131779.90999999968,0.0,Eric,Moore,koconnor@snyder-stevens.com,"061 Armstrong Dale Apt. 339
East Anthony, KY 73601",LIE,LIE,2023-11-25 09:45:34,2024-09-30 06:20:57,1,False,KHM,Cambodia,105.0,13.0,RUS,Russian Federation,100.0,60.0
26338686-15fe-4d28-a976-b02ee136824e,166731.99,e82ce5de-396a-47a2-8e5f-8d4540668590,0,M1192693315,C0542042009,0.0,1752963.55,0.0,1586231.56,7,CASH_IN,166731.99,0.0,Michele,Villarreal,pittsdiana@evans-bailey.com,"621 Stephanie Manors Apt. 622
Hoffmantown, MT 87549",NRU,NRU,2024-03-09 09:45:34,2024-09-29 16:27:30,4,False,PER,Peru,-76.0,-10.0,REU,Réunion,55.6,-21.1
01a53fc5-1a7c-4df8-840a-842e0451b363,367907.84,7f82c29e-9cf6-4b81-aede-6680b9005a11,0,CC0810418897,C4080141171,1107195.81,1997757.79,739287.97,2365665.63,140,TRANSFER,-367907.8399999999,367907.8400000001,Cody,Davis,christopherrobinson@case.com,"9979 Brown Terrace Apt. 270
East Denise, MI 65272",NPL,NPL,2023-10-25 09:45:34,2024-09-30 16:30:44,2,False,RUS,Russian Federation,100.0,60.0,REU,Réunion,55.6,-21.1
8f8eef55-37d3-43b0-bb8b-ff9ba4e6f70d,41087.7,1ec5b22c-aabf-4571-b2c8-37704e672ccd,0,M4355865738,C3636520751,1084268.32,4029115.65,1084268.32,3988027.94,337,CASH_IN,41087.70999999996,0.0,Timothy,Mendoza,yibarra@hayes-cervantes.com,"Unit 5033 Box 1255
DPO AA 39766",BRN,BRN,2022-12-31 09:45:34,2024-09-29 10:51:06,9,False,NGA,Nigeria,8.0,10.0,NGA,Nigeria,8.0,10.0
c3d53432-d4c8-4db5-9d69-fd63e7b426d5,94002.81,db9edf58-2c9e-4806-abc2-d48dab35273c,0,M5034655691,C8109687509,406252.54,2523033.46,406252.54,2617036.27,184,CASH_OUT,-94002.81000000006,0.0,Andrea,Arnold,cwebb@gillespie.biz,"0767 Daniel Throughway
West Nathaniel, HI 54247",GMB,GMB,2022-12-24 09:45:34,2024-09-30 18:28:57,5,False,KHM,Cambodia,105.0,13.0,TUR,Turkey,35.0,39.0
6f0d5fbe-d526-42b4-9d4e-0cadeef34bb9,110128.99,f4763bdc-13e6-493b-b6b5-f3740023c7ab,0,M6117985699,C4685406231,528220.59,3165350.31,528220.59,3055221.32,190,CASH_IN,110128.99000000022,0.0,Wendy,Ferrell,michael10@hamilton.com,"5911 Ariel Prairie Suite 076
Christopherborough, PR 24397",NGA,NGA,2023-10-25 09:45:34,2024-09-30 07:13:23,10,False,NGA,Nigeria,8.0,10.0,PSE,"Palestinian Territory, Occupied",35.25,32.0
b8bb0b25-9258-4401-9db6-c3ddfd103e22,11184.79,3cfd3a9f-1c1f-4d3c-a549-3ab39b973ec4,0,M3554612540,C2626784367,297833.76,4835425.47,286648.97,4846610.26,133,PAYMENT,-11184.790000000035,11184.790000000035,Jessica,Blair,christopherhunt@bryant-gonzalez.com,"79982 Carey Glen
Amyview, MO 59027",VEN,VEN,2023-10-30 09:45:34,2024-09-30 20:59:26,7,False,ESP,Spain,-4.0,40.0,TUR,Turkey,35.0,39.0
8b30d109-60b2-4902-95f5-9557863cb1b0,400000.0,936ac5dc-6464-4c62-8066-657871524606,0,CC4960865370,CC3374970523,400000.0,1598149.82,0.0,1998149.82,302,TRANSFER,-400000.0,400000.0,Kelly,Carter,garciaandrew@koch.net,"014 Angela Loaf Suite 208
East Laura, AZ 71008",HRV,HRV,2023-01-01 09:45:34,2024-09-29 17:15:02,7,True,CAN,Canada,-95.0,60.0,PAN,Panama,-80.0,9.0
a65bebf0-d6e5-40a1-8d04-845b39ee3934,190646.63,c5756461-ad62-4de7-bdab-9b87a56809f8,0,M8102998993,C3134098423,179920.26,687074.26,179920.26,496427.63,44,CASH_IN,190646.63,0.0,Nicole,Khan,roy83@scott-weber.com,"966 Sheila Island
South Albert, TX 31915",MDG,MDG,2023-07-31 09:45:34,2024-09-30 00:19:09,2,False,REU,Réunion,55.6,-21.1,NGA,Nigeria,8.0,10.0
e240f594-7e49-40e8-b243-0c0ef4670d72,56240.32,ca9e29aa-ea98-4ffa-bb98-93bb3bc15f81,0,M3107083710,C8128654269,1760605.23,5615267.84,1760605.23,5559027.52,590,CASH_IN,56240.3200000003,0.0,Vincent,Mason,suzanne11@richardson.com,"132 Ryan Spurs
West Adam, FL 29481",FRA,FRA,2024-02-25 09:45:34,2024-09-30 20:05:53,1,False,REU,Réunion,55.6,-21.1,ITA,Italy,12.8333,42.8333
ef099243-4937-409c-8738-75384b3c69cb,218499.33,96f51419-e912-45bf-adc3-9ed7e2fb5844,0,M3003809030,C3993555977,566846.62,1624646.62,566846.62,1406147.29,193,CASH_IN,218499.33000000007,0.0,Timothy,Castillo,rjohnson@burton-singh.com,"79107 Troy Avenue Apt. 027
North John, NC 41155",SLE,SLE,2024-08-10 09:45:34,2024-09-29 20:21:43,5,False,PSE,"Palestinian Territory, Occupied",35.25,32.0,ITA,Italy,12.8333,42.8333
28f92086-6f9a-45e6-b67f-fa1dfc6de12c,1976.98,ab58220b-9531-463d-9739-f5d68f034656,0,B7116012662,C1086120421,0.0,3312495.63,0.0,3314472.61,276,DEBIT,-1976.9799999999807,0.0,Richard,Russell,jeffrey28@mcintosh-lopez.com,"46125 Shelly River Suite 761
Ochoatown, OR 36547",GMB,GMB,2024-05-10 09:45:34,2024-09-30 23:05:31,6,False,CAN,Canada,-95.0,60.0,NGA,Nigeria,8.0,10.0
85362a0f-0e59-4f2f-b577-21381607e16e,80914.76,80f1a586-556b-496a-b33a-a46fc63b34c9,0,M4241554185,C1189840899,1731999.6,3525032.71,1731999.6,3444117.95,580,CASH_IN,80914.75999999978,0.0,Karen,Potter,davidfleming@stevens.com,"53905 Tara Fork
West Michellemouth, TX 45063",NOR,NOR,2024-09-16 09:45:34,2024-09-29 14:58:51,2,False,TUR,Turkey,35.0,39.0,KHM,Cambodia,105.0,13.0
69e4acd5-939c-4939-b2b6-cbabe811f8f4,286350.39,1cc7853b-ad76-4cfb-8028-1bde54e32638,0,CC1246707274,C7094037146,286350.39,5137107.28,0.0,5423457.67,192,TRANSFER,-286350.38999999966,286350.39,Zachary,Black,smithkara@payne.com,"21733 Susan Plaza Suite 743
East Sierra, OR 26189",PNG,PNG,2024-06-19 09:45:34,2024-09-29 09:46:32,8,False,BRA,Brazil,-55.0,-10.0,BRA,Brazil,-55.0,-10.0
8f407181-6b9a-4642-b715-65d9978efd10,199893.98,cf529a24-e005-4dec-9f41-26a98be91a0c,0,M3165585002,C5560001314,338360.61,1336920.69,338360.61,1536814.67,159,CASH_OUT,-199893.98,0.0,Diana,Rios,obaker@chang-velasquez.com,"27275 Rick Plains
West Jose, SD 25792",ISR,ISR,2023-10-11 09:45:34,2024-09-30 11:03:33,9,False,REU,Réunion,55.6,-21.1,PER,Peru,-76.0,-10.0
a4023032-22e7-4a90-87da-a624f2de08db,65132.17,df479c9e-fab4-46b0-b68b-592dfb950dd7,0,M7430736686,C7916758923,379841.22,3371318.8,379841.22,3306186.64,162,CASH_IN,65132.15999999968,0.0,Vicki,Ewing,cwilliamson@burch.com,"062 Snyder Mount
East Robin, GU 60960",EST,EST,2023-04-22 09:45:34,2024-09-30 23:20:37,2,False,FRA,France,2.0,46.0,CAN,Canada,-95.0,60.0
08860c4c-8f01-43ab-b173-b7055f38705f,218069.21,d75373d2-881a-4c74-8040-e5805664a37b,0,M1056938788,C3833062944,535850.54,2451754.06,535850.54,2233684.86,229,CASH_IN,218069.2000000002,0.0,Jennifer,Dawson,melissaperez@dunn.com,"40542 Kevin Creek
Lake Michaelberg, VT 84440",MDG,MDG,2024-03-22 09:45:34,2024-09-29 12:01:11,9,False,PSE,"Palestinian Territory, Occupied",35.25,32.0,NGA,Nigeria,8.0,10.0
99ba66af-2dde-4129-a4bf-3673d49950a8,84159.67,a228f5e6-b9e5-4fd7-9d8a-f1554f4f4e52,0,M1617431515,C1737724313,741822.9,3198747.64,741822.9,3114587.96,236,CASH_IN,84159.68000000017,0.0,Steven,Ford,martinpaula@aguilar-garcia.net,"5819 Amanda Viaduct Apt. 218
Julieshire, NC 70401",ISR,ISR,2024-04-18 09:45:34,2024-09-30 12:08:28,7,False,KHM,Cambodia,105.0,13.0,FRA,France,2.0,46.0
2c431e80-84cb-41a6-9855-56383f38cd84,128100.93,149c79da-93be-47a2-b991-5d5df2b50075,0,M3715329234,C0574545005,1562749.68,3861040.9,1562749.68,3732939.97,580,CASH_IN,128100.9299999997,0.0,Robert,Ortiz,karen24@turner-campbell.info,"5541 Cortez Ville Apt. 333
West Michelle, AR 45335",ITA,ITA,2023-07-10 09:45:34,2024-09-30 16:51:51,9,False,ITA,Italy,12.8333,42.8333,NGA,Nigeria,8.0,10.0
8a5ad7f7-a242-4451-ad6b-ed3eae2d2e56,173564.67,e83553f1-5b44-47b7-b7c3-4fec4b60807b,0,M9877230656,C0665199494,25191.16,2707351.82,25191.16,2880916.49,13,CASH_OUT,-173564.6700000004,0.0,Nicholas,Bennett,michaeltrevino@brown.info,"301 Park Terrace Apt. 717
Gibbsland, NH 15373",ECU,ECU,2023-03-28 09:45:34,2024-09-30 10:39:11,3,False,PSE,"Palestinian Territory, Occupied",35.25,32.0,FRA,France,2.0,46.0
0f78ed6e-3050-4fcd-ad64-62096f79e37a,70393.26,103327eb-b7d3-46ed-84e8-c5cb41c2e0ce,0,M2371336314,C9436619864,1814045.26,2195187.6,1814045.26,2124794.34,532,CASH_IN,70393.26000000024,0.0,Susan,Ali,thomas51@sullivan.com,"29761 Mitchell Cove
North Larryhaven, MD 65120",GRC,GRC,2024-02-09 09:45:34,2024-09-30 16:42:08,5,False,RUS,Russian Federation,100.0,60.0,REU,Réunion,55.6,-21.1
df9e8a70-c9c9-44e3-8d04-1bc271bd8d06,163256.72,72fa32d9-db27-4d0b-af14-c21868a22e44,0,M6496756596,C9659440960,333653.75,3590532.3,333653.75,3427275.58,158,CASH_IN,163256.71999999974,0.0,Roger,Coleman,drewsmith@howell-martin.biz,"053 Felicia Mews Suite 649
Smithmouth, NH 68608",PER,PER,2023-10-20 09:45:34,2024-09-30 23:13:04,6,False,RUS,Russian Federation,100.0,60.0,RUS,Russian Federation,100.0,60.0
5cee5906-2e78-4d16-9f95-443808f8f1c7,130397.03,5ae12c7c-da40-4d6a-a929-5dc55499fd59,0,M1602479097,C1802452200,702853.5,2995026.08,702853.5,3125423.1,238,CASH_OUT,-130397.02000000002,0.0,Darlene,May,kennethcarter@herman-woods.com,"1412 Patrick Coves
South Renee, GA 76065",AUT,AUT,2023-04-03 09:45:34,2024-09-30 16:59:44,5,False,NGA,Nigeria,8.0,10.0,CAN,Canada,-95.0,60.0
56c50c59-2bb3-4c47-96ef-ddae050b6777,3643.39,3d479a56-4967-46d8-8d55-c4a7be6d7fa8,0,M0858654875,C2660842645,1605495.14,4214867.79,1601851.75,4218511.17,552,PAYMENT,-3643.379999999888,3643.3899999998976,Sean,Griffin,emily51@evans.com,"38192 Dana Divide Suite 642
Palmerfurt, MH 72317",DNK,DNK,2024-04-11 09:45:34,2024-09-30 21:34:13,8,False,BRA,Brazil,-55.0,-10.0,PER,Peru,-76.0,-10.0
82f0cc1b-4f79-4652-94e2-167f1c6b98f9,5301.0,323d15b4-bc7f-498f-a7ed-4ef02e7c9462,0,M4633058366,C2907743349,301094.44,3930021.5,295793.44,3935322.5,135,PAYMENT,-5301.0,5301.0,Jacob,Lopez,hollandalexis@sandoval-johnson.biz,"64073 Dunn Unions Apt. 708
Lutzfort, RI 44150",NAM,NAM,2024-01-06 09:45:34,2024-09-30 13:52:51,4,False,ITA,Italy,12.8333,42.8333,ITA,Italy,12.8333,42.8333
e2395c22-c604-4edf-a518-e6f5d7a8bb00,7136.49,361ccbbd-4247-406f-b35c-16c9081a36f8,0,M8391222420,C7191968426,335417.63,1061759.97,328281.14,1068896.46,140,PAYMENT,-7136.489999999991,7136.489999999991,Andrew,Smith,mooremackenzie@cunningham-cooper.com,"127 Haas Shores
Kellyview, AK 31538",LBR,LBR,2014-12-19 09:45:34,2024-09-30 03:22:54,7,False,PER,Peru,-76.0,-10.0,PAN,Panama,-80.0,9.0
3a46f3fb-15de-4e44-99d0-8e74d4be76c7,12548.9,adf63f18-676e-4e70-98c1-50fa7555ba5a,0,M3357238720,C3139819241,1276986.33,3845315.29,1276986.33,3857864.2,422,CASH_OUT,-12548.910000000147,0.0,Michele,Villarreal,pittsdiana@evans-bailey.com,"621 Stephanie Manors Apt. 622
Hoffmantown, MT 87549",NRU,NRU,2024-06-07 09:45:34,2024-09-29 16:27:30,7,False,PER,Peru,-76.0,-10.0,NGA,Nigeria,8.0,10.0
4faa0900-4791-4280-a999-38e08f868608,115247.86,f59c3f82-d973-49e5-bdc5-c7ef91523b26,0,M1112538742,C5723657763,1470584.42,4022952.01,1470584.42,3907704.15,397,CASH_IN,115247.85999999988,0.0,Paul,Hughes,stevensonsherri@huang-miller.org,"10792 Warren Fords
Jaimehaven, OK 42057",LBY,LBY,2023-10-16 09:45:34,2024-09-30 02:46:32,10,False,PAN,Panama,-80.0,9.0,REU,Réunion,55.6,-21.1
5e2b7662-da28-4806-ab97-3dae0aafb233,195761.03,3176d982-0ac4-47e2-b684-d58543213805,0,M6337411485,C5236816147,155224.6,2878612.65,155224.6,3074373.68,37,CASH_OUT,-195761.03000000023,0.0,Aaron,Smith,megankirby@anderson.com,"5223 Stacie Lodge Suite 258
South Nathanton, KS 91497",TLS,TLS,2023-08-24 09:45:34,2024-09-30 10:29:24,3,False,NGA,Nigeria,8.0,10.0,KHM,Cambodia,105.0,13.0
f01f519d-f33a-48c7-a18b-48d29afeaab8,228695.6,5364672c-7f04-4862-9c80-655816b9791b,0,M5719476756,C1527580092,127443.54,2465899.64,127443.54,2694595.24,41,CASH_OUT,-228695.6000000001,0.0,Steven,Murray,emilyking@alvarez.biz,"536 Rose Stravenue Suite 874
Vanessashire, IL 56201",OMN,OMN,2023-06-08 09:45:34,2024-09-30 11:15:28,7,False,NGA,Nigeria,8.0,10.0,NGA,Nigeria,8.0,10.0
4a3a5377-8e9a-4ded-884f-8ea9e9740048,113813.74,af564cf7-be34-4b33-b590-9f2e104b8b12,0,M9725373819,C9450544357,710569.02,2636725.56,710569.02,2522911.83,263,CASH_IN,113813.72999999998,0.0,Kelsey,Wise,pauljames@knight.info,"2039 Pineda Locks Apt. 147
Port Heather, SC 17491",LUX,LUX,2024-01-18 09:45:34,2024-09-30 14:48:30,9,False,KHM,Cambodia,105.0,13.0,ESP,Spain,-4.0,40.0
0f403f72-ae1a-405d-bdec-c9915a976b2e,400000.0,e0250786-729e-4ea3-b612-8eb6e30046ed,0,CC6308057707,C8185499497,1200000.0,3344253.55,800000.0,3744253.55,538,TRANSFER,-400000.0,400000.0,Robert,Barnes,ocook@berger.biz,"29539 Rios Spur
South Marcus, AZ 91827",SLE,SLE,2023-12-30 09:45:34,2024-09-30 13:57:00,9,False,ITA,Italy,12.8333,42.8333,CAN,Canada,-95.0,60.0
53f927fa-2c19-40a2-93e1-0e8bfd250fb7,400000.0,928e3233-2206-481f-99ca-cee4a436a0e5,0,CC1315284485,C9813451161,2041256.4,2903399.0,1641256.4,3303399.0,266,TRANSFER,-400000.0,400000.0,Hannah,Vaughn,wcabrera@brown.com,"PSC 1152, Box 4461
APO AP 59508",KHM,KHM,2024-03-25 09:45:34,2024-09-30 18:45:59,3,False,PAN,Panama,-80.0,9.0,ESP,Spain,-4.0,40.0
12aa311f-5d5c-45c8-99af-89b7c8798ac5,22856.49,d7c4f428-192e-4a88-8b57-f51490f4cc3c,0,M3520159277,C4067125923,1678318.63,2843193.62,1678318.63,2866050.11,452,CASH_OUT,-22856.48999999976,0.0,Christopher,Miller,sschneider@romero-foster.com,"2216 Henson Port
Walshside, VA 99560",AZE,AZE,2022-12-07 09:45:34,2024-09-30 15:17:35,5,False,PAN,Panama,-80.0,9.0,RUS,Russian Federation,100.0,60.0
20554291-00c0-4515-a718-122417795aba,776.39,31bbf1de-a8c9-4545-99c3-41326a614591,0,M0894293652,C4209178276,1496344.55,1639916.46,1495568.16,1640692.86,436,PAYMENT,-776.4000000001397,776.3900000001304,Carolyn,Guzman,russellrose@young.com,"851 Nathan Camp
South Debraside, VA 90176",GRC,GRC,2023-09-17 09:45:34,2024-09-30 10:21:44,0,False,TUR,Turkey,35.0,39.0,ESP,Spain,-4.0,40.0
cbc11c48-2daf-45d7-97d8-24c038e3042c,195254.62,38a21d44-91c3-4890-acd6-12f317c0b5e0,0,M3071706648,C8204038973,1092638.75,2647523.5,1092638.75,2452268.88,312,CASH_IN,195254.6200000001,0.0,Heather,Neal,wrightdouglas@silva.com,"1541 Diana Inlet
Michaelton, NE 01419",BRB,BRB,2023-12-29 09:45:34,2024-09-29 10:21:28,6,False,PAN,Panama,-80.0,9.0,PSE,"Palestinian Territory, Occupied",35.25,32.0
c110c3dc-9dca-448c-b5b7-5176b615d015,144753.8,090756c3-b0b9-4dac-b47d-63926bccefd4,0,M3169949628,C3846135767,752770.32,412478.77,752770.32,267724.97,287,CASH_IN,144753.80000000005,0.0,Michael,Ward,ktodd@curtis.biz,"986 Duarte Forge Suite 988
Jeremychester, TN 46806",LTU,LTU,2024-04-12 09:45:34,2024-09-29 19:43:51,5,False,RUS,Russian Federation,100.0,60.0,BRA,Brazil,-55.0,-10.0
90429fef-cbd9-48d2-9fbe-12654ee8ddf5,217302.6,d5705f1f-b5e8-4ac4-822c-30f3f4f715a3,0,M1009764761,C1128948652,934640.65,3469117.61,934640.65,3686420.22,304,CASH_OUT,-217302.6100000004,0.0,Elizabeth,Wade,lbarnes@baker-richards.info,"64001 Mark Vista Suite 555
North Christineside, DC 91065",VEN,VEN,2023-04-01 09:45:34,2024-09-30 20:52:27,5,False,BRA,Brazil,-55.0,-10.0,ESP,Spain,-4.0,40.0
f216bb25-ddf7-44a9-bb2d-4b09e057ba35,228085.98,3f2009b3-6410-448c-9ff4-96d06eb1913f,0,M8202399142,C2930742641,576444.1,2949381.2,576444.1,2721295.22,216,CASH_IN,228085.98,0.0,Robert,Ortiz,millerjared@ford.com,"96463 Kelsey Isle Suite 429
Danielmouth, WA 73078",NRU,NRU,2024-08-23 09:45:34,2024-09-30 11:57:47,1,False,PSE,"Palestinian Territory, Occupied",35.25,32.0,RUS,Russian Federation,100.0,60.0
538dfb8b-093a-4b70-afe5-e46bff1922f6,8269.5,9df08636-6960-472a-8142-51acca81e60f,0,M6959716865,C4632975634,481015.7,1904310.57,472746.21,1912580.07,184,PAYMENT,-8269.5,8269.48999999999,Jonathan,Scott,michael52@hernandez.biz,"773 Eileen Springs Suite 406
South Barry, DC 71220",LBY,LBY,2022-12-29 09:45:34,2024-09-29 11:48:32,4,False,ITA,Italy,12.8333,42.8333,ITA,Italy,12.8333,42.8333
